 ElementName  ElementType      L          s         K1         K2       Angle  
                               m          m        1/m2       1/m3       rad   
-------------------------------------------------------------------------------
 QL2G6C04B    QUAD          0.448    127.143     1.81307   0          0        
 DL2CG6B      DRIF          0.25     127.393     0         0          0        
 SL2G6C04B    SEXT          0.2      127.593     0         25.9682    0        
 DL2BG6B      DRIF          0.13125  127.724     0         0          0        
 CL1G6C04B    TRIMD         0.2      127.924     0         0          0        
 DL2AG6B      DRIF          0.13125  128.055     0         0          0        
 QL1G6C04B    QUAD          0.275    128.331     -1.56216  0          0        
 DL1AG6B      DRIF          0.0748   128.405     0         0          0        
 PL1G6C04B    BPM           0        128.405     0         0          0        
 DBPM06       DRIF          0.0877   128.493     0         0          0        
 SL1G6C04B    SEXT          0.2      128.693     0         -1.95754   0        
 GEG6C04B     MARK          0        128.693     0         0          0        
 GSG1C05A     MARK          0        128.693     0         0          0        
 DL0BG1A      DRIF          0.44652  129.14      0         0          0        
 FL1G1C05A    FTRIM         0.044    129.184     0         0          0        
 DFT2         DRIF          0.051    129.235     0         0          0        
 DLDK         DRIF          0.095    129.33      0         0          0        
 PU1G1C05A    BPM           0        129.33      0         0          0        
 DL02G1C05A   DRIF          2.66348  131.993     0         0          0        
 PU2G1C05A    BPM           0        131.993     0         0          0        
 DL05G1C05A   DRIF          0.55551  132.549     0         0          0        
 CU1XG1C05ID2  TRIMX         0        132.549     0         0          0        
 CU1YG1C05ID2  TRIMY         0        132.549     0         0          0        
 IDC05H2      DRIF          1.5      134.049     0         0          0        
 CU2XG1C05ID2  TRIMX         0        134.049     0         0          0        
 CU2YG1C05ID2  TRIMY         0        134.049     0         0          0        
 DL07G1C05A   DRIF          0.49006  134.539     0         0          0        
 PU4G1C05A    BPM           0        134.539     0         0          0        
 DL08G1C05A   DRIF          0.25211  134.791     0         0          0        
 DLDK         DRIF          0.095    134.886     0         0          0        
 DFT2         DRIF          0.051    134.937     0         0          0        
 FL2G1C05A    FTRIM         0.044    134.981     0         0          0        
 DL0AG1A      DRIF          0.31232  135.293     0         0          0        
 GEG1C05A     MARK          0        135.293     0         0          0        
 GSG2C05A     MARK          0        135.293     0         0          0        
 SL1G2C05A    SEXT          0.2      135.493     0         -1.95754   0        
 DL1AG2A      DRIF          0.09     135.583     0         0          0        
 PL1G2C05A    BPM           0        135.583     0         0          0        
 DBPM07       DRIF          0.0725   135.655     0         0          0        
 QL1G2C05A    QUAD          0.275    135.93      -1.56216  0          0        
 DL2AG2A      DRIF          0.13125  136.062     0         0          0        
 CL1G2C05A    TRIMD         0.2      136.262     0         0          0        
 DL2BG2A      DRIF          0.13125  136.393     0         0          0        
 SL2G2C05A    SEXT          0.2      136.593     0         25.9682    0        
 DL2CG2A      DRIF          0.25     136.843     0         0          0        
 QL2G2C05A    QUAD          0.448    137.291     1.81307   0          0        
 DL3AG2A      DRIF          0.2081   137.499     0         0          0        
 CL2G2C05A    TRIMD         0.2      137.699     0         0          0        
 DL3BG2A      DRIF          0.1575   137.857     0         0          0        
 SL3G2C05A    SEXT          0.2      138.057     0         -28.2618   0        
 DL3CG2A      DRIF          0.09008  138.147     0         0          0        
 PL2G2C05A    BPM           0        138.147     0         0          0        
 DBPM08       DRIF          0.07242  138.219     0         0          0        
 QL3G2C05A    QUAD          0.275    138.494     -1.48928  0          0        
 DL4AG2A      DRIF          0.5692   139.063     0         0          0        
 GEG2C05A     MARK          0        139.063     0         0          0        
 DL4BG3A      DRIF          0.0183   139.082     0         0          0        
 GSG3C05A     MARK          0        139.082     0         0          0        
 B1G3C05A     DIPOLE        2.62     141.702     0         0          0.10472  
 GEG3C05A     MARK          0        141.702     0         0          0        
 GSG4C05A     MARK          0        141.702     0         0          0        
 DM1AG4A      DRIF          0.501    142.203     0         0          0        
 SQMHG4C05A   QUAD          0.1      142.303     0         0          0        
 CM1G4C05A    SQ_TRIM       0        142.303     0         0          0        
 SQMHG4C05A   QUAD          0.1      142.403     0         0          0        
 DM1BG4A      DRIF          0.274    142.677     0         0          0        
 QM1G4C05A    QUAD          0.25     142.927     -0.803148  0          0        
 DM2A2G4A     DRIF          0.2      143.127     0         0          0        
 SM1G4C05A    SEXT          0.2      143.327     0         -24.131    0        
 DFT1         DRIF          0.2332   143.56      0         0          0        
 FM1G4C05A    FTRIM         0.044    143.604     0         0          0        
 DM2B2G4A     DRIF          0.2924   143.896     0         0          0        
 PM1G4C05A    BPM           0        143.896     0         0          0        
 DBPM09       DRIF          0.0839   143.98      0         0          0        
 QM2G4C05A    QUAD          0.283    144.263     1.2223    0          0        
 DM2CG4A      DRIF          0.1835   144.447     0         0          0        
 SM2G4C05B    SEXT          0.25     144.697     0         28.7157    0        
 DM2CG4B      DRIF          0.1835   144.88      0         0          0        
 QM2G4C05B    QUAD          0.283    145.163     1.2223    0          0        
 DM2B2G4B     DRIF          0.5035   145.667     0         0          0        
 SM1G4C05B    SEXT          0.2      145.867     0         -26.0949   0        
 DM2A2G4B     DRIF          0.26226  146.129     0         0          0        
 PM1G4C05B    BPM           0        146.129     0         0          0        
 DBPM10       DRIF          0.08774  146.217     0         0          0        
 QM1G4C05B    QUAD          0.25     146.467     -0.803148  0          0        
 DM1EG4B      DRIF          0.109    146.576     0         0          0        
 CM1G4C05B    TRIMD         0.3      146.876     0         0          0        
 GEG4C05B     MARK          0        146.876     0         0          0        
 GSG5C05B     MARK          0        146.876     0         0          0        
 DM1DG5B2     DRIF          0.1      146.976     0         0          0        
 DPWG5B       DRIF          0.2      147.176     0         0          0        
 DM1CG5B2     DRIF          0.266    147.442     0         0          0        
 B1G5C05B     DIPOLE        2.62     150.062     0         0          0.10472  
 GEG5C05B     MARK          0        150.062     0         0          0        
 DH4CG6B      DRIF          0.21634  150.278     0         0          0        
 GSG6C05B     MARK          0        150.278     0         0          0        
 CH2G6C05B    TRIMD         0.3      150.578     0         0          0        
 DH4BG6B      DRIF          0.06366  150.642     0         0          0        
 SH4G6C05B    SEXT          0.2      150.842     0         -20.4869   0        
 DH4AG6B      DRIF          0.0896   150.931     0         0          0        
 PH2G6C05B    BPM           0        150.931     0         0          0        
 DBPM11       DRIF          0.0729   151.004     0         0          0        
 QH3G6C05B    QUAD          0.275    151.279     -1.70755  0          0        
 DH3BG6B      DRIF          0.1825   151.462     0         0          0        
 SH3G6C05B    SEXT          0.2      151.662     0         -4.1557    0        
 DH3AG6B      DRIF          0.19     151.852     0         0          0        
 QH2G6C05B    QUAD          0.448    152.3       1.47765   0          0        
